treeID,species,genus,dataset,data_type,tree_H,filename,fractal_dimension
1507,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.681,/train_data/01507.laz,1.5802793005216669
1508,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.602,/train_data/01508.laz,1.5594988881057918
1509,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.827,/train_data/01509.laz,1.514741572508988
1510,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.603,/train_data/01510.laz,1.4857794135697058
1511,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.538,/train_data/01511.laz,1.5685424915081196
1512,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.799,/train_data/01512.laz,1.5704912138287563
1513,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.137,/train_data/01513.laz,1.518724039329848
1515,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.102,/train_data/01515.laz,1.565762384867828
1516,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,12.84,/train_data/01516.laz,1.488693653914106
1517,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.091,/train_data/01517.laz,1.5518525800379024
1518,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.177,/train_data/01518.laz,1.5095918186129553
1519,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.519,/train_data/01519.laz,1.555598988971588
1520,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.71,/train_data/01520.laz,1.5210212492437087
1521,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.909,/train_data/01521.laz,1.514291195007736
1522,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.997,/train_data/01522.laz,1.4691167360153896
1523,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.777,/train_data/01523.laz,1.5353560190363718
1524,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.737,/train_data/01524.laz,1.5478751018285486
1525,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.478,/train_data/01525.laz,1.4895102609585376
1526,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.153,/train_data/01526.laz,1.4323942692575882
1527,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.217,/train_data/01527.laz,1.503122252538074
1528,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.489,/train_data/01528.laz,1.479915945305936
1529,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.882,/train_data/01529.laz,1.4757020903720255
1530,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.994,/train_data/01530.laz,1.5600947324278187
1531,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.207,/train_data/01531.laz,1.600936886240115
1532,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.172,/train_data/01532.laz,1.473181603009675
1533,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,14.274,/train_data/01533.laz,1.444588179559313
1534,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.57,/train_data/01534.laz,1.4645240480580952
1535,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.762,/train_data/01535.laz,1.4214386175625267
1536,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.853,/train_data/01536.laz,1.5631002072220017
1537,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,15.614,/train_data/01537.laz,1.3764743383340585
1538,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.616,/train_data/01538.laz,1.529314620434934
1539,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.16,/train_data/01539.laz,1.3613427602395478
1540,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.946,/train_data/01540.laz,1.4453725309333898
1541,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,16.521,/train_data/01541.laz,1.5743383072875767
1542,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.231,/train_data/01542.laz,1.557264873615448
1543,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,14.033,/train_data/01543.laz,1.4081842049883908
1544,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.283,/train_data/01544.laz,1.4774530297403223
1545,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.313,/train_data/01545.laz,1.549403752277714
1546,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,10.252,/train_data/01546.laz,1.5316590781174233
1547,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.336,/train_data/01547.laz,1.5458307778931124
1548,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.402,/train_data/01548.laz,1.357051238566846
1549,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.837,/train_data/01549.laz,1.5669951524277432
1550,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,14.759,/train_data/01550.laz,1.5036691400731084
1551,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.596,/train_data/01551.laz,1.5590942295328245
1552,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.192,/train_data/01552.laz,1.565174970412647
1553,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.608,/train_data/01553.laz,1.5534266400193484
1554,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,15.15,/train_data/01554.laz,1.445320303800745
1555,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.651,/train_data/01555.laz,1.4936675802846353
1556,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.998,/train_data/01556.laz,1.3835988010001867
1557,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.457,/train_data/01557.laz,1.557574407270124
1558,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.238,/train_data/01558.laz,1.5313957901851631
1559,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.274,/train_data/01559.laz,1.4820050812298387
1560,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.451,/train_data/01560.laz,1.4590806831342864
1561,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.902,/train_data/01561.laz,1.4062415786915063
1562,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.343,/train_data/01562.laz,1.582783549388082
1563,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.598,/train_data/01563.laz,1.5594501937950145
1564,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.25,/train_data/01564.laz,1.4388031399541994
1565,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.841,/train_data/01565.laz,1.464877788524597
1566,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.511,/train_data/01566.laz,1.5975414073275662
1567,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.838,/train_data/01567.laz,1.578134145753618
1568,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.351,/train_data/01568.laz,1.5440418886934686
1569,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.176,/train_data/01569.laz,1.5529391941770139
1570,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.783,/train_data/01570.laz,1.4998231037606584
1571,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.411,/train_data/01571.laz,1.49770330727983
1572,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.649,/train_data/01572.laz,1.5841472017890008
1573,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.682,/train_data/01573.laz,1.4953083499977204
1574,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.203,/train_data/01574.laz,1.510097391838032
1575,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.686,/train_data/01575.laz,1.4447810117264672
1576,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.592,/train_data/01576.laz,1.4110918966102914
1577,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.936,/train_data/01577.laz,1.5772542111817827
1578,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.096,/train_data/01578.laz,1.4446831541507323
1579,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.505,/train_data/01579.laz,1.4481064679427411
1580,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.904,/train_data/01580.laz,1.4808437603986244
1581,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.724,/train_data/01581.laz,1.5252467673913304
1582,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.516,/train_data/01582.laz,1.520701165723393
1583,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.211,/train_data/01583.laz,1.4991741125006992
1584,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.309,/train_data/01584.laz,1.493503096823457
1585,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.258,/train_data/01585.laz,1.4886966927555283
1586,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.342,/train_data/01586.laz,1.3941531589340432
1587,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.408,/train_data/01587.laz,1.5023320001109504
1588,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.849,/train_data/01588.laz,1.5022033569801823
1589,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.284,/train_data/01589.laz,1.4744928777212447
1590,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.239,/train_data/01590.laz,1.5153790215586957
1591,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.067,/train_data/01591.laz,1.4035943517319316
1592,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.485,/train_data/01592.laz,1.4988143697654912
1593,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.398,/train_data/01593.laz,1.4278841900299493
1594,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.84,/train_data/01594.laz,1.4475150342817138
1595,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.215,/train_data/01595.laz,1.476397757627451
1596,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.436,/train_data/01596.laz,1.5396186855149825
1597,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.404,/train_data/01597.laz,1.4756541863636603
1598,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.482,/train_data/01598.laz,1.4226506182668195
1599,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.388,/train_data/01599.laz,1.528081766164394
1600,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.502,/train_data/01600.laz,1.4085294641118096
1601,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.767,/train_data/01601.laz,1.5830912714501886
1602,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.103,/train_data/01602.laz,1.3919044262625648
1603,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.436,/train_data/01603.laz,1.4662502266403994
1604,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.324,/train_data/01604.laz,1.4000474273336725
1605,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.107,/train_data/01605.laz,1.5292834625519218
1606,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.329,/train_data/01606.laz,1.4980920261875903
1607,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.362,/train_data/01607.laz,1.4374385562107408
1608,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.346,/train_data/01608.laz,1.5051956655776086
1609,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.936,/train_data/01609.laz,1.4838425859140638
1610,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.448,/train_data/01610.laz,1.5488961907705157
1611,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.271,/train_data/01611.laz,1.491579332213435
1612,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.492,/train_data/01612.laz,1.595065298676249
1613,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.864,/train_data/01613.laz,1.4853548380877968
1614,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.879,/train_data/01614.laz,1.5104220667646875
1615,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.369,/train_data/01615.laz,1.561275010508842
1616,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.503,/train_data/01616.laz,1.4848834096955128
1617,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.584,/train_data/01617.laz,1.4066718256519293
1618,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.57,/train_data/01618.laz,1.4847963354446587
1619,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,16.658,/train_data/01619.laz,1.4426822217444335
1620,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,16.603,/train_data/01620.laz,1.4113562483774558
1621,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.108,/train_data/01621.laz,1.5975192895261914
1622,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.026,/train_data/01622.laz,1.535973727209545
1623,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.485,/train_data/01623.laz,1.4282924082232984
1624,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.728,/train_data/01624.laz,1.4846865748849971
1625,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,14.893,/train_data/01625.laz,1.5081904136383026
1626,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.094,/train_data/01626.laz,1.5448491512796974
1627,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,8.438,/train_data/01627.laz,1.5528686617226275
1628,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.869,/train_data/01628.laz,1.3843233903309986
1629,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.629,/train_data/01629.laz,1.5586985247890104
1630,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.998,/train_data/01630.laz,1.5116082952257346
1631,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.571,/train_data/01631.laz,1.4408404247852133
1632,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.117,/train_data/01632.laz,1.5779195741233323
1633,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.643,/train_data/01633.laz,1.6335335118854593
1634,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.233,/train_data/01634.laz,1.58859748057372
1635,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.345,/train_data/01635.laz,1.4268942702372054
1636,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,18.13,/train_data/01636.laz,1.6405269289681335
1637,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.611,/train_data/01637.laz,1.595645401020739
1638,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.156,/train_data/01638.laz,1.5281430480271103
1639,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.108,/train_data/01639.laz,1.6017932365022411
1640,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.703,/train_data/01640.laz,1.6097440413655042
1641,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.684,/train_data/01641.laz,1.5588040552739595
1642,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.85,/train_data/01642.laz,1.5303978084057221
1643,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.463,/train_data/01643.laz,1.6736011952484184
1644,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.068,/train_data/01644.laz,1.5959695538423233
1645,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.503,/train_data/01645.laz,1.6675280205522267
1646,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.493,/train_data/01646.laz,1.4686838878188913
1647,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.486,/train_data/01647.laz,1.6313234927780687
1648,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.323,/train_data/01648.laz,1.5298594027821883
1649,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.921,/train_data/01649.laz,1.4819176203502433
1650,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.975,/train_data/01650.laz,1.6209912994965934
1651,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.247,/train_data/01651.laz,1.4623851462939146
1652,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.642,/train_data/01652.laz,1.4850410044088125
1653,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,17.346,/train_data/01653.laz,1.5321379012741738
1654,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,15.357,/train_data/01654.laz,1.3749668482016137
1655,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.759,/train_data/01655.laz,1.6515850406752988
1656,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.712,/train_data/01656.laz,1.627383623215384
1657,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.152,/train_data/01657.laz,1.6368633390277458
1658,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.285,/train_data/01658.laz,1.5412113645699492
1659,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.902,/train_data/01659.laz,1.5787365202082722
1660,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.361,/train_data/01660.laz,1.5316339065226503
1661,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.012,/train_data/01661.laz,1.4375873680072933
1662,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.242,/train_data/01662.laz,1.6464265206010629
1663,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.547,/train_data/01663.laz,1.6194189390284865
1664,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.65,/train_data/01664.laz,1.5717070031970954
1665,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.237,/train_data/01665.laz,1.511796222966393
1666,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.199,/train_data/01666.laz,1.5597277113935577
1667,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.349,/train_data/01667.laz,1.6250712966415704
1668,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.533,/train_data/01668.laz,1.6675467281180862
1669,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.247,/train_data/01669.laz,1.4960991488174427
1670,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.029,/train_data/01670.laz,1.657273991701149
1671,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,25.228,/train_data/01671.laz,1.6308292913523232
1672,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.383,/train_data/01672.laz,1.5220299520609009
1673,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.399,/train_data/01673.laz,1.722538869916781
1674,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,24.974,/train_data/01674.laz,1.6251562129266592
1675,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,24.574,/train_data/01675.laz,1.5071919706001051
1676,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,24.45,/train_data/01676.laz,1.6524640846087033
1677,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.221,/train_data/01677.laz,1.604282990997511
1678,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.608,/train_data/01678.laz,1.6618705546080492
1679,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.94,/train_data/01679.laz,1.5877653422432083
1680,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.048,/train_data/01680.laz,1.6048824216923108
1681,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.323,/train_data/01681.laz,1.6184737920198948
1682,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.882,/train_data/01682.laz,1.675384266654777
1683,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.381,/train_data/01683.laz,1.649345678241824
1684,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.815,/train_data/01684.laz,1.6385592929396833
1685,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.44,/train_data/01685.laz,1.6673953650363158
1686,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.613,/train_data/01686.laz,1.6534265566466562
1687,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.649,/train_data/01687.laz,1.650651267425382
1688,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.122,/train_data/01688.laz,1.619106541481917
1689,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.982,/train_data/01689.laz,1.6493272796732714
1690,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.788,/train_data/01690.laz,1.5517081363595489
1692,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.064,/train_data/01692.laz,1.5509495925259453
1693,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.928,/train_data/01693.laz,1.656922299259036
1694,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,24.167,/train_data/01694.laz,1.56982357270793
1695,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.938,/train_data/01695.laz,1.4680451725911774
1696,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.798,/train_data/01696.laz,1.580478997462007
1697,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.881,/train_data/01697.laz,1.5796351911034827
1698,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.441,/train_data/01698.laz,1.5481376004010774
1699,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.2,/train_data/01699.laz,1.4881390506051222
1700,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.76,/train_data/01700.laz,1.573286738281978
1701,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.658,/train_data/01701.laz,1.5284438643059322
1702,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.865,/train_data/01702.laz,1.6110657405458146
1703,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.066,/train_data/01703.laz,1.4321926802286056
1704,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.172,/train_data/01704.laz,1.6223567362598208
1705,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.108,/train_data/01705.laz,1.5081884262405236
1706,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.35,/train_data/01706.laz,1.5571235089072517
1707,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.835,/train_data/01707.laz,1.5567287359878321
1708,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.645,/train_data/01708.laz,1.514935476976472
1709,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.023,/train_data/01709.laz,1.4621600038969926
1710,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.598,/train_data/01710.laz,1.4364038076394463
1712,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.658,/train_data/01712.laz,1.4931192893532481
1713,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.849,/train_data/01713.laz,1.5349661587455394
1714,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.156,/train_data/01714.laz,1.5651849653721703
1715,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.526,/train_data/01715.laz,1.5685881728680828
1716,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.221,/train_data/01716.laz,1.5232950034851123
1717,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.98,/train_data/01717.laz,1.536142963340694
1718,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.96,/train_data/01718.laz,1.5133950799832656
1719,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.363,/train_data/01719.laz,1.5627471968418847
1720,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.924,/train_data/01720.laz,1.4841278158430031
1721,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.223,/train_data/01721.laz,1.5261275466916284
1722,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.476,/train_data/01722.laz,1.442896323190712
1723,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.339,/train_data/01723.laz,1.458100998351424
1724,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.604,/train_data/01724.laz,1.487156726669875
1725,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.941,/train_data/01725.laz,1.597762930339355
1726,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.572,/train_data/01726.laz,1.5990044399490455
1727,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.239,/train_data/01727.laz,1.4578975021405558
1728,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.295,/train_data/01728.laz,1.427236742299593
1729,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.238,/train_data/01729.laz,1.550431055232035
1730,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.203,/train_data/01730.laz,1.6218019485448545
1731,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.125,/train_data/01731.laz,1.5281272622196231
1732,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.964,/train_data/01732.laz,1.5922650906227795
1733,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.038,/train_data/01733.laz,1.4488918210582322
1734,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.017,/train_data/01734.laz,1.5533707106471493
1735,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.066,/train_data/01735.laz,1.5854604637701195
1736,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.748,/train_data/01736.laz,1.6070007555769847
1737,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,24.339,/train_data/01737.laz,1.5122432347560741
1738,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.963,/train_data/01738.laz,1.6104184816823652
1739,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.664,/train_data/01739.laz,1.54454148863921
1740,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.883,/train_data/01740.laz,1.4666602673021676
1741,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,19.929,/train_data/01741.laz,1.449438666627727
1742,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.684,/train_data/01742.laz,1.5533720422357045
1743,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.237,/train_data/01743.laz,1.5782584096328407
1744,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,24.417,/train_data/01744.laz,1.5423141115627341
1745,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.227,/train_data/01745.laz,1.5259491184154503
1746,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.852,/train_data/01746.laz,1.5470743390326038
1747,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,20.161,/train_data/01747.laz,1.4873365184365126
1748,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.591,/train_data/01748.laz,1.5185389683754242
1749,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.582,/train_data/01749.laz,1.5045371160364076
1750,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.454,/train_data/01750.laz,1.4334661390950936
1751,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.946,/train_data/01751.laz,1.5549874421514185
1752,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.844,/train_data/01752.laz,1.57038487805521
1753,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.395,/train_data/01753.laz,1.5552557026805778
1754,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,23.785,/train_data/01754.laz,1.6116915198589996
1755,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.66,/train_data/01755.laz,1.604088702133312
1756,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.076,/train_data/01756.laz,1.431675354577334
1757,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.84,/train_data/01757.laz,1.568458116882811
1758,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,21.822,/train_data/01758.laz,1.445310967833914
1759,Pinus_sylvestris,Pinus,Saarinen_2021,TLS,22.296,/train_data/01759.laz,1.5488709580425832
