filename,num_points,height,crown_diameter,crown_area,volume,point_density,dbh_approx,p10_height_rel,p50_height_rel,p90_height_rel
04243.laz,48812,19.056,14.563,108.623946,1122.540035552833,43.48352704940352,1.8229999999999997,0.4430625524769101,0.7068377413937867,0.8560033585222502
04244.laz,64734,18.425,14.22,101.49467100000001,1006.1596233303341,64.3377039775597,2.376,0.25427408412483044,0.672618724559023,0.8579104477611941
04245.laz,23301,18.288,13.712,92.0720545,869.3846713678337,26.801714784480513,1.5305,0.30435258092738404,0.6900699912510937,0.8688757655293089
04246.laz,47914,22.46,11.276,76.69951700000003,978.7056113153329,48.956498712218384,3.0729999999999995,0.2326357969723954,0.5877337488869101,0.86286731967943
04247.laz,41212,22.897000000000002,11.247,79.33269000000003,960.9793311563333,42.88541768157507,3.3725000000000005,0.1596759400794864,0.4501681442983797,0.814905882866751
04248.laz,22902,22.089000000000002,10.229000000000001,60.997955499999996,728.8216752965,31.42332449248712,3.039,0.17525012449635563,0.46366969985060436,0.8308660419213183
04249.laz,87239,26.5,11.189,80.67607299999999,1295.2176279340006,67.35470404240466,0.5529999999999999,0.4536603773584906,0.6944528301886792,0.8775094339622642
04251.laz,71310,26.291,10.264,67.9015815,1044.1170448428334,68.29694080009392,0.5580000000000003,0.030923129588071967,0.656422349853562,0.8588490357917159
04252.laz,77083,23.534,11.239,82.90007200000001,1068.381439663167,72.14932526748338,2.1364999999999994,0.6240843035608058,0.7706722189173112,0.860542194272117
04253.laz,78428,23.466,11.015,80.70588250000002,976.7034729168339,80.298680382268,0.9715000000000003,0.4792039546578028,0.7121367084292168,0.8554930537799369
04254.laz,49700,23.089000000000002,10.859,71.238528,815.691171226834,60.9299226878343,0.4450000000000003,0.3552297630906492,0.7421932521980162,0.8708909004287756
04255.laz,85656,22.002,12.375,99.08173900000003,1313.102796077334,65.23175508869708,5.2675,0.4068721025361331,0.6627579310971731,0.9010089991818927
04256.laz,118695,21.753,12.456,99.16500250000001,1226.7834520131664,96.75301684679563,4.482,0.06518641106973751,0.5300878039810601,0.8325288465958718
04257.laz,85155,21.687,11.304,74.960457,989.9331662163333,86.02095869307485,4.6975,0.053396043712823346,0.5688661410061326,0.8557661271729607
04258.laz,47574,20.082,8.015,47.91381499999999,643.8150163940004,73.893896210221,4.6095,0.42709889453241706,0.6866596952494771,0.8577332934966637
04259.laz,46248,19.806,8.286,44.22269050000001,563.2332953103335,82.11162299011107,3.2765,0.049227506816116325,0.5499848530748258,0.7943047561345047
04260.laz,36933,19.774,7.434,37.53553149999999,469.2648228448333,78.70396032692234,2.2775,0.04672802670172954,0.652118944067968,0.8374127642358653
04261.laz,83382,20.407,14.017,123.09568200000001,1460.5560096128338,57.08921770285483,4.643000000000001,0.4465624540598814,0.7223501739599157,0.9108639192433969
04262.laz,115613,20.132,13.632,116.16320350000001,1355.6110990605005,85.28478416864911,5.3755,0.27756805086429565,0.5771905424200279,0.8489469501291477
04263.laz,78195,20.166,12.181000000000001,93.19818199999997,1033.319189502667,75.67361643369362,0.5084999999999997,0.24133690369929592,0.6439551720718041,0.868789050877715
04264.laz,132924,30.155,12.383000000000001,99.48192800000001,1951.7502316811683,68.1050258595353,5.2905,0.425246227822915,0.7314873155363952,0.921505554634389
04265.laz,151088,29.945,12.284,96.6690455,1852.0911626586667,81.57697798369385,5.0705,0.046351644681916854,0.6440140257138086,0.8935715478377024
04266.laz,96965,29.892,11.734,88.660202,1648.4573737904984,58.82166050617165,4.174,0.037133681252509036,0.6653619697577947,0.9020674427940589
04267.laz,3634,12.446,5.5440000000000005,18.381920500000003,114.14469160250007,31.836784952340313,0.0,0.03880764904386952,0.8521613369757352,0.9287883657399969
04268.laz,5524,12.441,4.768,14.696157500000002,87.74322314950007,62.95642901774887,0.9559999999999998,0.02146129732336629,0.7761433968330519,0.9032553653243307
04269.laz,1770,11.817,4.059,9.2435205,43.14846710300002,41.02115599552633,0.11249999999999988,0.014639925531014642,0.7526868071422528,0.9421342134213422
04270.laz,6419,11.009,4.768,15.494947999999997,109.172477502,58.79687029986478,0.8445,0.04312834953220093,0.7872649650286129,0.9158506676355708
04271.laz,8970,10.762,4.668,13.7668785,93.03869685916668,96.41149653652127,1.201,0.031499721241404946,0.7196153131388218,0.8792975283404573
04272.laz,5476,10.798,3.587,8.655088,51.594701374166675,106.13492963720918,0.197,0.02491202074458233,0.6979070198184849,0.8484441563252454
04273.laz,61833,21.637,10.296,66.97350200000002,989.6760824938333,62.478017902777076,2.5425000000000004,0.35763738041318116,0.7385959236493044,0.9193048943938624
04274.laz,79392,21.402,9.93,65.04785850000002,933.6148794566666,85.0372051120303,0.6094999999999995,0.04186524623866928,0.5591533501541912,0.8625362115690123
04275.laz,50949,21.305,9.381,51.346301,727.9588384088337,69.98884732461508,0.4375,0.03163576625205351,0.6177892513494485,0.8796526636939686
04276.laz,4923,11.118,4.372,12.618300499999998,81.64456188383339,60.29795354900194,1.1860000000000002,0.3964741860046771,0.8343227199136535,0.9188703004137435
04277.laz,6533,10.92,4.174,9.987482500000002,59.68177550583331,109.46390157848879,0.7815000000000001,0.038644688644688646,0.7880036630036631,0.8949633699633699
04278.laz,2349,10.849,3.177,5.394731499999999,28.01297714499997,83.85399337746837,0.2760000000000001,0.029495806065075122,0.7605309245091713,0.9047654161673888
04279.laz,3930,10.446,4.2,11.632833000000002,74.80881968683332,52.53391266500222,1.0235,0.5313995787861383,0.8723913459697492,0.950622247750335
04280.laz,5682,10.771,3.713,9.605666000000001,58.55463779116662,97.03757403921931,0.9984999999999998,0.12192925447962125,0.8021539318540526,0.8928511744499118
04281.laz,2400,10.146,2.924,4.853041499999998,23.29262092833333,103.03692346963929,0.1985,0.28759116893356984,0.8434851172876009,0.9314409619554503
04282.laz,2947,10.0,3.72,8.574311999999999,54.57376310516662,54.00030769952532,0.0,0.04696000000000001,0.8167,0.95374
04283.laz,4002,10.263,3.384,7.126618,46.44862644833332,86.15970602384951,0.905,0.022702913378154537,0.6886875182695119,0.8772288804443146
04284.laz,1434,9.648,2.337,3.3503359999999995,16.55179896116666,86.63710835084501,0.0,0.014541873963515759,0.12007669983416254,0.8763163349917082
04285.laz,90286,27.898,12.93,86.0844545,1603.7592879231665,56.29647833055945,5.728000000000001,0.4090257366119435,0.8015628360455948,0.934762348555452
04286.laz,120880,27.788,12.964,85.12510849999998,1534.3029126218337,78.784964172061,4.324999999999999,0.04919029797034697,0.6893623146682021,0.9142795451273931
04287.laz,80294,27.740000000000002,11.518,67.655427,1243.6333387551674,64.5640459272115,3.6734999999999998,0.040338860850757025,0.7196106705118962,0.9189978370583994
04288.laz,47079,23.765,9.663,58.19440199999998,833.1372207855002,56.50809833656559,3.102,0.4749673890174627,0.7548495686934568,0.8955270355564907
04289.laz,62869,23.471,9.31,54.33909250000001,743.6554500279998,84.54049519523173,0.44999999999999973,0.10603723744194964,0.6348259554343658,0.8305568573984917
04290.laz,34546,23.524,8.882,43.841238000000004,565.447750804167,61.09494635157618,0.4215000000000002,0.03647338887944227,0.6796675735419146,0.8451793912599899
04291.laz,84749,29.676000000000002,11.308,72.3667105,1215.3353407226664,69.73301702031169,2.8735,0.6357662757784068,0.8409489149481062,0.9453497775980589
04292.laz,92196,29.498,11.036,69.0636165,1127.6072949493334,81.762507579505,1.763,0.5373923655841074,0.787511017696115,0.9335887178791783
04293.laz,57325,29.506,10.344,59.845516,946.9460752113329,60.53671006261534,0.5779999999999998,0.5235884226936894,0.8084118484376059,0.9356063173591812
04294.laz,73506,29.304000000000002,11.172,62.031022500000006,1058.5889787814997,69.43771517875604,0.5145,0.4507575757575757,0.7753207753207753,0.9342069342069342
04295.laz,105546,29.108,10.444,61.440993000000006,1013.2833404891662,104.16237569745032,0.5460000000000003,0.4211213412120379,0.6957365672667308,0.910574412532637
04296.laz,50871,29.018,10.103,54.823719,881.0499734293336,57.73906308854819,0.48750000000000027,0.4138121166172721,0.7660073058101868,0.9288717347853057
04297.laz,89180,29.639,11.683,69.55370400000001,1324.0512166275005,67.35389000068363,2.6814999999999998,0.48345085866594695,0.861685616923648,0.9583319275279193
04298.laz,102710,29.532,11.692,68.37217550000001,1303.2288315178337,78.81194577346525,3.6645000000000003,0.20875660300690776,0.7896011106596235,0.94819179195449
04299.laz,68011,29.499000000000002,10.994,58.450116,1016.8401185926667,66.88465448641917,0.917,0.20739686091053933,0.8245703244177769,0.9527441608190107
04300.laz,10264,16.098,7.851,40.0565415,434.24427466549986,23.63646592210433,4.7395,0.14156416946204498,0.5874953410361535,0.8054851534352094
04302.laz,11878,15.891,6.859,26.963171000000006,280.08105454133323,42.40915194871595,1.9565000000000001,0.015165817129192623,0.15159524259014537,0.7323831099364421
04303.laz,39762,30.398,9.387,44.280445500000006,776.1218831900006,51.231643973973554,0.0,0.6210671754720706,0.8512566616224752,0.9456214224620041
04304.laz,60182,30.183,8.444,39.527050499999994,660.6414331609998,91.09631485274026,0.3684999999999996,0.563860451247391,0.7629294636053409,0.9265480568531955
04305.laz,30276,30.126,8.23,32.0578345,514.4399462971666,58.8523504403584,0.3414999999999999,0.20029210648609178,0.7912932350793336,0.9341100710349864
04306.laz,60467,32.086,10.436,58.246144,1126.2904485273332,53.68686210476424,1.3619999999999994,0.47586486318020327,0.8546406532444057,0.9523281181823849
04307.laz,70793,31.865000000000002,10.418000000000001,55.494679500000004,1002.6430505906666,70.60638375570964,1.1985,0.18088812176369057,0.7564726188608191,0.9302055546838224
04308.laz,48701,31.794,9.008000000000001,43.74881250000001,827.1557792191664,58.87766394617185,0.7000000000000004,0.2787003837201988,0.773290557966912,0.934515946404982
04309.laz,112377,34.012,11.113,81.768399,1607.8934156631667,69.89082665883717,2.3434999999999997,0.572503822180407,0.8225332235681524,0.9405503939785959
04310.laz,131167,33.886,11.243,81.223693,1507.7861463418333,86.99310596415499,1.1310000000000002,0.4685710913061441,0.7772236321784807,0.9221507407188809
04311.laz,79492,33.755,10.333,65.56028249999999,1208.8314230805001,65.75937594129398,0.706,0.46609391201303507,0.7835876166493851,0.926618278773515
04312.laz,100391,31.979,12.784,93.5729525,1866.7561724685006,53.77831421189207,6.429,0.6293817817943025,0.8604709340504706,0.9438068732605773
04313.laz,126200,31.508,12.489,89.12683100000001,1700.6476386781662,74.20702391830524,5.551500000000001,0.11092420972451442,0.8040180271677035,0.9394756887139774
04315.laz,149336,32.562,12.198,106.9895765,2054.7614323018342,72.67802366365581,3.9655,0.6297831828511763,0.8626005773601131,0.9476997727412322
04316.laz,180989,32.259,12.296,105.53405550000001,1975.1761244473337,91.6318285543482,0.9210000000000003,0.5335875259617472,0.8073095880219473,0.937319817725286
04317.laz,106494,32.105000000000004,11.486,92.05742249999999,1730.326403900167,61.545613451867716,0.6615000000000002,0.5346830711727145,0.8229559258682447,0.9427503504127082
04318.laz,70159,32.211,12.066,77.49467099999998,1309.7201579164996,53.56793172642987,3.9450000000000003,0.7569153394803018,0.8895718853807706,0.9550774580112384
04319.laz,82545,32.046,11.495000000000001,74.70802,1237.8122565853325,66.6862034697501,2.995,0.09136865755476503,0.8407289521313113,0.9371528427884915
04320.laz,61936,31.979,11.0,64.83153399999999,1023.9344367820007,60.48824785564507,2.2350000000000003,0.07493980424653679,0.8498076862941306,0.9405860095687796
04322.laz,104869,31.422,13.781,87.20337500000002,1442.3929475921664,72.70487572409533,3.395,0.13569473617210875,0.7630640952199096,0.931290178855579
04323.laz,75236,31.214000000000002,13.191,78.341284,1260.6346499693327,59.68105033590046,2.6835,0.1281636445184853,0.8064650477349907,0.9436150445313
04324.laz,58076,31.654,11.661,58.93224,1180.7108088001667,49.18731967823398,4.925000000000001,0.5207082833133254,0.8644405130473242,0.9539710621090541
04325.laz,69452,31.521,11.734,58.37983150000002,1121.3339238133335,61.93694717075335,4.1530000000000005,0.04308238951809905,0.8017194885949049,0.9342025950953332
04326.laz,54789,31.341,10.789,47.565356500000014,873.1390776393338,62.749453555704456,2.592,0.030662710187932738,0.8334450081363071,0.9456367059123832
04327.laz,12983,18.327,8.206,48.321040499999995,549.6811265963336,23.619148214878145,1.6355000000000002,0.48859060402684557,0.7831068914715992,0.8922354995362034
04328.laz,23333,18.227,7.883,45.39575800000001,479.4191671196663,48.66930986548546,0.2585000000000006,0.12347616173808092,0.7030229878751303,0.8729357546496954
04329.laz,9564,17.429000000000002,7.067,34.14804650000001,336.7069067966667,28.404525737203205,0.4850000000000001,0.034270468758964945,0.7373343278443971,0.9116243043203855
04330.laz,32382,29.547,8.996,47.756070999999984,819.7560013961672,39.50199808827091,4.072,0.2082140318814093,0.8581581886485938,0.9494669509594883
04331.laz,48764,29.508,8.932,45.61513,740.4872750841664,65.85393380927081,3.9160000000000004,0.043354344584519464,0.8092042835841128,0.9353056798156433
04332.laz,25847,29.417,8.251,38.22377000000001,592.3752597245,43.63281480057226,2.1275000000000004,0.028724886970119316,0.8084440969507427,0.9359553999388108
04333.laz,99146,31.557000000000002,13.905000000000001,113.95286200000002,2140.0362658351664,46.32912141856039,4.444,0.625027727604018,0.8555312608929873,0.949107963367874
04334.laz,184798,31.308,13.442,112.36722400000001,2051.256941953833,90.09012777501141,4.63,0.22371278906349817,0.7556854478088667,0.9224798773476428
04335.laz,103135,31.208000000000002,13.098,103.14439499999999,1791.4929847133335,57.569301627214124,2.9445,0.15905537041784165,0.8085106382978723,0.9367469879518072
04336.laz,9578,22.406,7.0680000000000005,33.847779,464.3979368191667,20.624553299274467,2.853,0.13107203427653308,0.460434704989735,0.8820271355886823
04337.laz,24508,22.146,6.622,29.022020500000004,374.8452175218335,65.38165315813984,1.6424999999999998,0.06163641289623408,0.4223787591438634,0.8648649869050843
04338.laz,11467,21.615000000000002,5.728,21.0814285,270.42583017816645,42.403493750745334,0.6564999999999999,0.023409669211195926,0.4545917187138561,0.8917140874392782
04340.laz,34598,22.66,7.981,41.4061375,530.0315185575002,65.27536342397089,3.9715000000000003,0.11163724624889676,0.33706972639011473,0.7999691085613415
04341.laz,9912,21.854,7.103,33.12592949999999,418.47520384216654,23.68599121045758,2.3785000000000003,0.0336460144595955,0.4957216070284617,0.8600622311704951
04342.laz,5733,13.848,8.224,36.900822500000004,314.8968368865002,18.205962488173146,3.1205000000000003,0.05314846909300982,0.5494656268053149,0.8616406701328712
04343.laz,16190,13.677,7.836,31.613973499999997,256.0175291481668,63.23785739932772,0.7629999999999997,0.030269796007896473,0.48376837025663527,0.8205746874314543
04344.laz,8446,13.543000000000001,6.704,23.7422495,179.06707081033332,47.166684314314544,0.19700000000000006,0.018976593073912723,0.065015136971129,0.7434098796426198
04345.laz,27784,29.382,8.870000000000001,43.650659,685.0932870643336,40.55506093054295,2.894,0.30999591586685726,0.7998434415628615,0.9480634402014839
04346.laz,38221,29.027,7.747,37.559568,589.0535162028332,64.88544580190415,1.4175,0.11981947841664657,0.7334895097667689,0.9262410858855548
04347.laz,23209,28.899,7.257000000000001,32.477627,452.31287445616687,51.31182707966266,0.8975000000000004,0.023938544586317872,0.6687428630748469,0.9183431952662722
04348.laz,60550,27.285,9.834,59.27550949999999,1074.523176925,56.350576051116946,3.291,0.38962800073300347,0.7789811251603446,0.9277258566978193
04349.laz,75775,26.918,10.169,60.1341985,1016.9893278996666,74.5091397925424,2.5285000000000006,0.2753324912697823,0.703655546474478,0.911323278103871
04350.laz,44864,26.947,9.5,49.6963825,840.8626003079996,53.35473355999751,1.1235000000000002,0.13234497346643415,0.734627231231677,0.9160945559802576
04351.laz,31821,18.877,8.626,50.989563000000004,577.148932654833,55.134815642171034,1.6495,0.3627165333474599,0.7528738676696509,0.9161413360173757
04352.laz,33762,18.687,8.645,46.543521999999996,517.4256822605003,65.24995020058238,0.887,0.2717397120993204,0.6340771659442392,0.8713544175094986
04353.laz,12907,18.674,7.4030000000000005,37.66516000000001,404.308033212,31.923679323067468,0.21999999999999997,0.13772089536253646,0.7076148655885188,0.8893648923637143
04354.laz,45368,15.374,13.003,110.2911125,948.5211883765004,47.83024412733719,2.653,0.4785351892806036,0.7207623260049434,0.9137504878366073
04355.laz,63764,15.368,12.756,107.6790755,900.1338750935004,70.83835167671764,2.669,0.3109708485163977,0.6411374284226965,0.8787740760020822
04356.laz,27006,15.383000000000001,11.93,90.35684850000001,707.9857819341665,38.14483382169277,1.4554999999999998,0.32779691867646105,0.654748748618605,0.8688162257036989
04357.laz,6786,10.962,6.077,24.4565465,166.30504757300008,40.80453419203206,1.8424999999999998,0.5702882685641306,0.7351760627622698,0.8752964787447547
04358.laz,11538,10.949,6.0440000000000005,23.061195999999995,143.60466447733333,80.34557959516118,2.0309999999999997,0.03936432550917892,0.6793314457941364,0.837729473011234
04359.laz,3396,10.656,4.878,14.913832000000001,88.2384011431667,38.48664477147534,0.21499999999999986,0.022334834834834835,0.6644144144144144,0.8408877627627627
04360.laz,823,9.042,5.679,18.848451000000004,101.2296533075,8.130028831571872,0.0,0.028334439283344393,0.4643884096438841,0.8428887414288875
04361.laz,3730,8.75,5.7010000000000005,17.375070499999996,87.09185475316663,42.828344976363915,0.9119999999999999,0.026160000000000006,0.46377142857142856,0.7797714285714287
04362.laz,1190,7.930000000000001,4.05,9.3122735,38.82857814283331,30.64752965257991,0.0,0.014110970996216898,0.39577553593947035,0.7773013871374529
04363.laz,13028,11.428,7.28,34.8506135,236.85724580500008,55.00359491102795,0.0,0.48907070353517673,0.6842842142107105,0.8424308715435773
04364.laz,19587,11.084,7.138,32.933060000000005,207.90624909233335,94.2107324119017,0.9860000000000003,0.036358715265247206,0.6033020570191268,0.8330025261638399
04365.laz,6577,10.949,6.118,24.087845,148.6734336198333,44.2378967100321,0.2885,0.0285505525618778,0.6255365786829847,0.8449538770663988
04366.laz,77950,29.062,11.845,78.60393049999999,1257.4032057479994,61.992843380440874,2.5495,0.6185362328814259,0.8494253664579176,0.9419895396049827
04367.laz,90469,28.734,11.997,73.409636,1154.029286541166,78.3940243589068,1.5790000000000002,0.4596227465720053,0.8018027423957681,0.9417762928934363
04368.laz,52867,28.671,11.1,67.05568450000001,1016.2864624083336,52.01978177955752,0.7265000000000001,0.41780893585853307,0.8221896690035227,0.9430434934254125
04369.laz,74351,29.605,10.525,76.8356655,1293.3884908105003,57.485434985901286,4.5365,0.5254180037155886,0.8445195068400607,0.9458199628441142
04370.laz,86456,29.286,10.422,73.2899455,1190.160283431833,72.64231650438182,3.102,0.31014819367615926,0.7588950351703886,0.9251519497370757
04371.laz,52645,29.205000000000002,10.044,63.93938500000001,981.670017466167,53.62800030898814,2.7195000000000005,0.22749529190207166,0.7816469782571477,0.9354220167779489
04372.laz,7436,10.747,8.231,38.157277,249.3031270233333,29.827142919487063,1.4895,0.3814087652368103,0.692379268633107,0.8797338792221084
04373.laz,16919,11.156,8.08,33.865831,203.43207778500005,83.16780806752156,1.2329999999999999,0.2430978845464324,0.5961814270347794,0.801470060953747
04374.laz,5995,10.344,7.019,25.180565,141.4219110513333,42.390885227282325,0.129,0.021848414539829854,0.6315738592420728,0.8610788863109049
04375.laz,74637,29.335,11.041,82.104979,1132.2991299625003,65.91632725397558,2.6105,0.6080177262655532,0.8218169422191921,0.9128344980398841
04376.laz,74353,28.869,11.105,78.94317000000001,1057.5120333230002,70.30936543233646,1.0205000000000002,0.3928435345872736,0.7832623229069244,0.913020887457134
04377.laz,43099,28.866,10.596,71.38985699999999,912.5521157155001,47.22908342194526,0.4714999999999998,0.4977274301946928,0.8068662093812791,0.91935148617751
04378.laz,62278,29.522000000000002,10.735,75.87701049999998,1268.7160864608334,49.08742047539459,1.5765,0.331278368674209,0.7577061174717159,0.9282568931644197
04379.laz,64170,29.256,10.635,74.93129449999999,1257.5407122128336,51.02816901019702,0.5299999999999998,0.17784044298605417,0.6599330051955156,0.9152652447361226
04380.laz,36525,29.218,10.334,66.51381450000002,1026.7285907386668,35.574153022974215,0.38849999999999985,0.31444315148196317,0.7545006502840715,0.9233349305222809
04381.laz,27174,29.014,9.418000000000001,50.38392799999998,871.6700638694995,31.174639495326648,0.7009999999999996,0.4404287585303647,0.8409388571034674,0.9572275453229475
04382.laz,41099,28.863,9.121,48.29698000000001,786.6347346349999,52.24661229721825,0.0,0.32131102103038495,0.7173543983646884,0.9350725842774487
04383.laz,14774,28.739,8.387,39.048085,593.6395514964998,24.887155787980056,0.0,0.3289710845888862,0.8229235533595464,0.9523643828943248
04384.laz,43007,27.165,13.483,83.6300485,1219.3623913103336,35.27007254486867,7.185499999999999,0.27653230259525124,0.7905024848150194,0.9298509110988405
04385.laz,73327,27.028000000000002,13.02,74.97906999999998,1106.8162893875003,66.2503802149301,6.618499999999999,0.04351043362438951,0.5871318632529229,0.8954787627645404
04386.laz,32599,26.429000000000002,12.601,65.70265250000001,917.5907369801668,35.5267317838068,3.7445000000000004,0.02807522040183132,0.7407015021378032,0.9222218018086193
04387.laz,53904,30.216,10.114,66.95188999999999,1165.9901908616664,46.23023454439609,2.6275000000000004,0.674311622981202,0.8398861530315065,0.9590283293619275
04388.laz,63386,29.847,10.118,65.764004,1094.4386919095,57.91644654796382,2.617,0.3214728448420277,0.7890910309243809,0.9487385666901196
04389.laz,26693,29.753,9.565,57.78753200000001,866.2333730264996,30.815021484035356,0.3165000000000002,0.32045171915437104,0.8020367694014049,0.9554666756293483
04390.laz,25530,29.080000000000002,8.583,45.24615850000001,804.9313584114998,31.716990192036306,3.652,0.36457702888583216,0.8561210453920219,0.9556396148555707
04393.laz,65971,27.23,12.396,75.597035,1247.5482611304994,52.88051937984235,3.7489999999999997,0.4333822989349982,0.8426367976496512,0.9503121557106132
04394.laz,62735,26.88,12.069,72.26498850000002,1115.6904397756666,56.22975492432669,2.548,0.15155505952380957,0.7971726190476192,0.9322916666666667
04395.laz,49187,26.787,11.646,59.277337,898.9134778860005,54.71828069112327,2.38,0.09506850337850453,0.8053533430395341,0.9373203419569195
04396.laz,28727,27.319,9.072000000000001,48.10609650000001,689.5608525181665,41.659847561086984,3.1254999999999997,0.3578901131080933,0.8508730187781398,0.957941359493393
04397.laz,37566,27.321,8.997,43.1919965,594.1508806921671,63.22636424646344,1.9750000000000005,0.0978734306943377,0.7932176713883093,0.9388016544050364
04398.laz,16249,27.152,8.262,35.89322800000001,460.7669329321665,35.26511743496176,0.9769999999999999,0.02154537418974661,0.8111741308190925,0.9426929876252209
04399.laz,62411,30.034,11.768,71.91232050000002,1197.3481526829996,52.12435485881895,5.6419999999999995,0.597722581074782,0.8384830525404542,0.9287141239928082
04400.laz,68535,29.651,11.288,65.70884950000001,1049.3238891391666,65.31348491095922,3.8380000000000005,0.24552291659640485,0.7664496981552056,0.9104583319280969
04401.laz,39661,29.546,10.612,55.49756900000001,886.7584054615,44.725823579150656,2.011,0.33134772896500375,0.7979083463074528,0.9192445677925947
04402.laz,31578,30.19,7.868,43.63253250000001,758.7326513743332,41.61940301738837,0.5879999999999996,0.5933322292149719,0.8320635972176217,0.9369990062934747
04403.laz,28366,30.12,7.857,42.27892900000001,701.0331532218332,40.46313625772836,0.33150000000000013,0.2387118193891102,0.7970285524568393,0.9238545816733068
04404.laz,8850,30.056,7.456,35.86600550000001,557.5529318794997,15.872932405120403,0.42550000000000043,0.2972750865051906,0.8215165025286132,0.9282040191642267
04405.laz,84745,32.447,12.511000000000001,98.50978450000002,1797.7618156425003,47.13917008506105,3.7055000000000007,0.40077048725614073,0.7620118963232347,0.9015009091749622
04406.laz,71801,32.26,12.099,94.13050950000002,1700.2149152563334,42.230543536418104,0.5004999999999997,0.1291692498450093,0.7320830750154992,0.8868877867327961
04407.laz,23880,32.17,11.536,85.703208,1509.4062203725002,15.82079077036449,0.262,0.021728318308983526,0.7212931302455704,0.8886913273235936
04408.laz,16301,23.169,7.1770000000000005,36.90820599999999,484.74997389200024,33.627644926148626,2.658,0.2596141395830636,0.7716776727523847,0.9372437308472528
04409.laz,19497,23.106,7.222,36.206178,436.66747596583343,44.64953556908718,1.733,0.025707608413399113,0.596252055743097,0.8854496667532245
04410.laz,7154,22.85,6.519,31.800767499999996,356.2937093230002,20.07893996667367,1.4725000000000001,0.0167746170678337,0.7436761487964989,0.9195929978118162
04411.laz,108936,33.534,13.083,112.82533149999999,2162.529168273333,50.37434944148278,0.8059999999999996,0.5887308403411463,0.8034532116657721,0.9159360648893661
04412.laz,94604,33.357,13.138,113.7125165,2100.1341664508345,45.04664583400307,1.0835,0.4923104595737027,0.7605300236831849,0.9041880265011842
04413.laz,26118,33.164,12.436,100.24925600000003,1837.7484565436669,14.2119558892849,0.18749999999999956,0.2562718610541551,0.7311693402484621,0.8916596309250995
04414.laz,49704,33.413000000000004,12.679,102.78385350000002,1953.0486740113327,25.449442536377664,2.4484999999999997,0.5641995630443241,0.7771526052733966,0.9114626043755425
04415.laz,55677,33.428,12.8,105.985899,1939.6747842196667,28.70429643822942,1.8559999999999999,0.49100155558214675,0.7664233576642336,0.9081009931793708
04416.laz,10057,33.207,11.321,87.36983900000001,1624.973658584167,6.189023401624014,0.4990000000000001,0.015900261992953295,0.7274671003101756,0.8935766555244377
04417.laz,16211,26.651,8.697000000000001,53.039455499999995,956.729316936,16.94418652489608,3.5255000000000005,0.03778469851037485,0.7568946756219279,0.9442797643615625
04418.laz,22742,26.369,8.523,50.12912900000001,908.4775308109997,25.033090229208167,2.169,0.015131404300504381,0.4427926732147598,0.9372369069740984
04419.laz,4618,26.226,8.044,40.81148300000001,711.352183559167,6.491861706102286,1.629,0.007931060779379244,0.03387859376191566,0.9106077937924197
04420.laz,77919,30.039,13.477,94.983705,1416.0730716390003,55.02470286354255,1.6544999999999996,0.7210959086520856,0.8778587835813443,0.9524617996604414
04421.laz,84743,30.038,13.361,92.71127400000003,1343.9054586226662,63.05726303608507,0.49200000000000044,0.6413542845728744,0.8404354484319861,0.93598109061855
04422.laz,49210,29.616,12.605,81.3479075,1146.9272476300002,42.90594726185736,0.5375000000000001,0.6800715829281471,0.8625742841707186,0.9471569421934091
04423.laz,75624,31.363,11.684000000000001,91.96939599999999,1684.9854989203327,44.88109841209711,4.4475,0.4802155406051717,0.8000510155278513,0.9059401205241846
04424.laz,85372,31.331,11.557,84.737791,1540.9434546661682,55.402422289723205,3.5084999999999997,0.1517985381890141,0.6988924707159044,0.8829593693147363
04425.laz,30017,30.963,10.341000000000001,73.8943855,1325.8724742128338,22.639432210719207,1.8745000000000003,0.36156057229596705,0.726964441430094,0.8951006039466459
04426.laz,50803,30.146,9.302,54.63088199999999,1115.073746384833,45.560215335270684,2.607,0.3143037218868175,0.7836860611689777,0.9540237510780867
04427.laz,53293,29.896,9.319,52.3468965,1047.8389551270006,50.85991481729247,1.33,0.14343724913031847,0.7121019534385872,0.9332017661225582
04428.laz,25971,29.792,8.06,41.7244875,800.381896972333,32.44826013462139,0.9204999999999999,0.2743689581095596,0.7647690655209451,0.9347475832438238
04429.laz,71902,31.239,10.925,69.54879549999998,1344.1902729138328,53.49093907973039,0.0,0.5619642114024136,0.8332212938954512,0.9411312782099299
04430.laz,74329,30.992,11.146,69.40528300000001,1306.026121000334,56.91233797304809,0.5839999999999999,0.4062983995869902,0.7725219411461022,0.930143262777491
04431.laz,29351,30.928,9.898,55.603980500000006,1013.3991662305001,28.962921006907603,1.0454999999999999,0.4906233833419555,0.8016683911019141,0.9400866528711846
04432.laz,109046,32.303,12.313,95.29186849999999,1423.8422279936656,76.58573250328205,1.7725000000000004,0.6372937498065196,0.8406030399653284,0.9376838064576046
04433.laz,92539,32.193,12.115,90.54398749999999,1334.487021220166,69.34424878511632,1.5204999999999997,0.5831019165657132,0.8124747615941353,0.9302954058335664
04434.laz,56156,31.949,11.939,85.7827935,1203.2952148578338,46.66851434843833,0.585,0.5727096309743653,0.8190084196688472,0.9304203574446773
