treeID,species,genus,dataset,data_type,tree_H,filename
4563,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,30.85375, /04563.laz
4564,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.973, /04564.laz
4565,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.767, /04565.laz
4566,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.6015, /04566.laz
4567,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.95175, /04567.laz
4568,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.073, /04568.laz
4569,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.415, /04569.laz
4570,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.69725, /04570.laz
4571,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.03575, /04571.laz
4572,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,33.4895, /04572.laz
4573,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,33.268, /04573.laz
4574,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,11.48125, /04574.laz
4575,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.52775, /04575.laz
4576,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,35.02175, /04576.laz
4577,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,35.27075, /04577.laz
4578,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.27375, /04578.laz
4579,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.295, /04579.laz
4580,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.85825, /04580.laz
4581,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.1315, /04581.laz
4582,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.31725, /04582.laz
4583,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.23225, /04583.laz
4584,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.606, /04584.laz
4586,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.3345, /04586.laz
4587,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.1685, /04587.laz
4588,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.90775, /04588.laz
4589,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.754, /04589.laz
4591,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.272, /04591.laz
4592,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,19.91575, /04592.laz
4593,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,19.48575, /04593.laz
4595,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.5425, /04595.laz
4596,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.28925, /04596.laz
4597,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.22325, /04597.laz
4598,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.97775, /04598.laz
4599,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.77975, /04599.laz
4600,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.904, /04600.laz
4601,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.22375, /04601.laz
4602,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,35.1215, /04602.laz
4603,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,35.22875, /04603.laz
4604,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.826, /04604.laz
4605,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.681, /04605.laz
4606,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.649, /04606.laz
4607,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,16.76675, /04607.laz
4608,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,12.84225, /04608.laz
4609,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,12.667, /04609.laz
4610,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.76575, /04610.laz
4611,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.6385, /04611.laz
4612,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.1805, /04612.laz
4613,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.34375, /04613.laz
4614,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.291, /04614.laz
4615,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.1475, /04615.laz
4616,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,32.79225, /04616.laz
4617,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,32.40575, /04617.laz
4618,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,14.39775, /04618.laz
4619,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,14.24975, /04619.laz
4620,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,33.42825, /04620.laz
4623,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.01625, /04623.laz
4624,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,33.5465, /04624.laz
4625,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,33.42, /04625.laz
4626,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.5945, /04626.laz
4627,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.5505, /04627.laz
4628,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.90425, /04628.laz
4629,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.55825, /04629.laz
4630,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.8295, /04630.laz
4631,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.09325, /04631.laz
4632,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,32.36925, /04632.laz
4633,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,32.081, /04633.laz
4634,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.21825, /04634.laz
4635,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.22775, /04635.laz
4636,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.94075, /04636.laz
4638,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,19.09175, /04638.laz
4639,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.49725, /04639.laz
4640,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,23.281, /04640.laz
4641,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.61275, /04641.laz
4642,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.6985, /04642.laz
4643,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.75225, /04643.laz
4644,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,32.4195, /04644.laz
4645,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,32.2, /04645.laz
4646,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.81875, /04646.laz
4647,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.5855, /04647.laz
4648,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.2565, /04648.laz
4649,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,23.6955, /04649.laz
4650,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.709, /04650.laz
4651,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.562, /04651.laz
4652,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,30.895, /04652.laz
4653,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,30.773, /04653.laz
4654,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.74, /04654.laz
4656,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.57875, /04656.laz
4657,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.1265, /04657.laz
4658,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,33.5275, /04658.laz
4659,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,33.08925, /04659.laz
4660,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.945, /04660.laz
4661,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.19025, /04661.laz
4662,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.8105, /04662.laz
4663,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.8115, /04663.laz
4664,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.6955, /04664.laz
4665,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.21775, /04665.laz
4666,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.7295, /04666.laz
4667,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.26175, /04667.laz
4668,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.815, /04668.laz
4669,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.29125, /04669.laz
4670,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,16.92, /04670.laz
4671,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.982, /04671.laz
4672,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.932, /04672.laz
4673,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.07475, /04673.laz
4674,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,11.2575, /04674.laz
4675,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,11.50025, /04675.laz
4676,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.04925, /04676.laz
4677,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,23.733, /04677.laz
4678,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,35.03975, /04678.laz
4679,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.67375, /04679.laz
4680,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.6855, /04680.laz
4681,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.39175, /04681.laz
4682,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.9255, /04682.laz
4683,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.82675, /04683.laz
4684,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.6175, /04684.laz
4685,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.6505, /04685.laz
4686,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.75475, /04686.laz
4687,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.7235, /04687.laz
4688,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.16425, /04688.laz
4689,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.96925, /04689.laz
4690,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,14.9765, /04690.laz
4691,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,13.96225, /04691.laz
4692,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,8.9205, /04692.laz
4693,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,7.9275, /04693.laz
4694,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.4045, /04694.laz
4696,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,12.2575, /04696.laz
4697,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,11.29175, /04697.laz
4698,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.2765, /04698.laz
4699,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.77525, /04699.laz
4700,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.99425, /04700.laz
4701,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.547, /04701.laz
4702,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.61625, /04702.laz
4703,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.3805, /04703.laz
4704,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,29.38675, /04704.laz
4705,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,29.1125, /04705.laz
4706,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,29.0805, /04706.laz
4707,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.80225, /04707.laz
4708,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.514, /04708.laz
4709,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,8.96, /04709.laz
4710,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.14225, /04710.laz
4711,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.73925, /04711.laz
4712,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,30.54475, /04712.laz
4713,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,30.213, /04713.laz
4714,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.6735, /04714.laz
4715,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.32425, /04715.laz
4716,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.48775, /04716.laz
4717,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.12225, /04717.laz
4718,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.22175, /04718.laz
4719,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.79525, /04719.laz
4720,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.46925, /04720.laz
4721,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.2875, /04721.laz
4722,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.0165, /04722.laz
4723,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.84225, /04723.laz
4725,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.26075, /04725.laz
4726,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.66525, /04726.laz
4727,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.373, /04727.laz
4728,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.0625, /04728.laz
4729,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.4915, /04729.laz
4730,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,7.9215, /04730.laz
4731,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,7.08425, /04731.laz
4732,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.86975, /04732.laz
4733,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.424, /04733.laz
4734,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.2485, /04734.laz
4735,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,14.30775, /04735.laz
4736,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.8245, /04736.laz
4737,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.18375, /04737.laz
4738,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.19775, /04738.laz
4739,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.99275, /04739.laz
4740,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.2485, /04740.laz
4741,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,16.24125, /04741.laz
4742,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,11.853, /04742.laz
4743,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,12.4755, /04743.laz
4744,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,16.6795, /04744.laz
4745,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.6605, /04745.laz
4746,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,13.38175, /04746.laz
4747,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,12.41, /04747.laz
4748,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.30375, /04748.laz
4749,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.28025, /04749.laz
4750,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.94025, /04750.laz
4751,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.512, /04751.laz
4752,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.04975, /04752.laz
4753,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.22775, /04753.laz
4755,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,6.2865, /04755.laz
4756,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,7.32325, /04756.laz
4757,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,7.1565, /04757.laz
4758,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.943, /04758.laz
4759,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.625, /04759.laz
4760,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.09125, /04760.laz
4761,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.78575, /04761.laz
4762,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.1385, /04762.laz
4763,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,19.60275, /04763.laz
4764,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.5965, /04764.laz
4765,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.25625, /04765.laz
4766,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,29.986, /04766.laz
4767,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,29.62475, /04767.laz
4768,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.69925, /04768.laz
4769,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.2545, /04769.laz
4770,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.7455, /04770.laz
4771,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.621, /04771.laz
4772,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,13.074, /04772.laz
4773,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,11.96375, /04773.laz
4774,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.81775, /04774.laz
4775,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.01775, /04775.laz
4776,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.13075, /04776.laz
4778,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.5375, /04778.laz
4779,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.553, /04779.laz
4780,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.43675, /04780.laz
4782,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.4835, /04782.laz
4783,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.05175, /04783.laz
4784,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,13.0105, /04784.laz
4785,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,12.15675, /04785.laz
4786,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.32125, /04786.laz
4787,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,37.01425, /04787.laz
4789,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.4605, /04789.laz
4790,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,28.0455, /04790.laz
4791,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.90225, /04791.laz
4792,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.28225, /04792.laz
4793,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,35.9895, /04793.laz
4794,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,34.791, /04794.laz
4796,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.043, /04796.laz
4797,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,36.06125, /04797.laz
4799,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,5.1535, /04799.laz
4800,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,7.10225, /04800.laz
4801,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,6.38275, /04801.laz
4802,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.78175, /04802.laz
4803,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.3585, /04803.laz
4804,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.743, /04804.laz
4805,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.22825, /04805.laz
4806,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.213, /04806.laz
4807,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.867, /04807.laz
4808,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.297, /04808.laz
4809,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.928, /04809.laz
4810,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,12.874, /04810.laz
4811,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,12.70675, /04811.laz
4812,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.50475, /04812.laz
4813,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,31.7775, /04813.laz
4814,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,35.3675, /04814.laz
4815,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,35.71475, /04815.laz
4816,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.804, /04816.laz
4817,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.8775, /04817.laz
4818,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.34275, /04818.laz
4819,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.331, /04819.laz
4820,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.35025, /04820.laz
4821,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,26.273, /04821.laz
4822,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.17875, /04822.laz
4823,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.13725, /04823.laz
4824,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.76975, /04824.laz
4825,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.43025, /04825.laz
4826,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.45075, /04826.laz
4827,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.30575, /04827.laz
4828,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.32375, /04828.laz
4829,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,16.99725, /04829.laz
4830,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.327, /04830.laz
4831,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.393, /04831.laz
4832,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.81325, /04832.laz
4833,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.7115, /04833.laz
4834,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.313, /04834.laz
4835,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.16825, /04835.laz
4836,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.785, /04836.laz
4837,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.75825, /04837.laz
4839,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,13.744, /04839.laz
4840,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.10175, /04840.laz
4841,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18, /04841.laz
4842,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,16.725, /04842.laz
4843,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.80375, /04843.laz
4844,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.24775, /04844.laz
4846,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,17.00925, /04846.laz
4847,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.6015, /04847.laz
4848,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.674, /04848.laz
4849,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,10.27925, /04849.laz
4850,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,9.9395, /04850.laz
4851,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,23.815, /04851.laz
4852,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,23.89825, /04852.laz
4853,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.214, /04853.laz
4854,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.34025, /04854.laz
4855,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.119, /04855.laz
4856,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.2495, /04856.laz
4857,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.39675, /04857.laz
4858,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.872, /04858.laz
4859,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.464, /04859.laz
4860,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.58625, /04860.laz
4861,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.4505, /04861.laz
4862,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.567, /04862.laz
4863,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,14.4595, /04863.laz
4864,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,15.152, /04864.laz
4865,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.782, /04865.laz
4867,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.71825, /04867.laz
4868,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,23.378, /04868.laz
4869,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.12875, /04869.laz
4870,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.20375, /04870.laz
4871,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.25425, /04871.laz
4872,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.2465, /04872.laz
4873,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.36725, /04873.laz
4874,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.38075, /04874.laz
4875,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.0515, /04875.laz
4876,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,27.11425, /04876.laz
4877,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,21.537, /04877.laz
4878,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.186, /04878.laz
4879,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.12425, /04879.laz
4880,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.15875, /04880.laz
4881,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.46625, /04881.laz
4882,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.686, /04882.laz
4883,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,23.924, /04883.laz
4884,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,23.98175, /04884.laz
4885,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.75975, /04885.laz
4886,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.8485, /04886.laz
4887,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.513, /04887.laz
4888,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.47075, /04888.laz
4889,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.75175, /04889.laz
4890,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,22.837, /04890.laz
4891,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,25.20075, /04891.laz
4893,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.4905, /04893.laz
4894,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.55125, /04894.laz
4895,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,20.733, /04895.laz
4896,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,19.74725, /04896.laz
4897,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.39175, /04897.laz
4898,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.36575, /04898.laz
4900,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,18.8695, /04900.laz
4901,Fagus_sylvatica,Fagus,Weiser_2022b,ULS,24.5745, /04901.laz
