filename,height,crown_volume,tree_volume,tree_area,crown_diameter,crown_area,point_density,crown_ratio,stem_diameter,stem_quality,trunk_height,is_sapling,p10_height_rel,p90_height_rel,p50_height_rel
00598.laz,27.916,357.7004265980004,363.35422642733334,357.70020775467236,6.401,350.93824903928993,2556.3117925204183,0.9844399778009362,0.17590472157473294,0.9382022471910112,1.2,0,0.0278693222524717,0.744447628600086,0.1498065625447772
00599.laz,31.862000000000002,622.5225641028329,705.4398800520001,553.4581617153209,8.257,485.87689575506437,1765.1120456970684,0.882460124110002,0.24036373793158175,1.0,3.2000000000000006,0,0.03464942564810746,0.5720921473856004,0.14667943004205639
00600.laz,29.18,903.1831280351665,1016.1583920748332,622.1157126020224,9.466000000000001,542.5101946010803,2666.8951336531873,0.8888212064961751,0.2575777019917969,0.9984051036682615,5.000000000000002,0,0.031665524331734064,0.6782727895819055,0.16932830705962987
00601.laz,29.060000000000002,840.2520039316666,889.5596098136666,562.7635234386493,9.748,519.5659661059129,3006.6070199587057,0.9445707681216233,0.24662599660947346,0.9989339019189766,4.800000000000002,0,0.02859600825877495,0.6479008947006193,0.17515485203028217
00602.laz,30.571,1258.0607141663334,1376.2389282251675,720.2490845972228,12.453,654.2219896802941,1934.087861044781,0.9141295805291312,0.2504266766752557,0.9980295566502463,4.400000000000001,0,0.03984168002355173,0.5496189198914004,0.2288116188544699
00603.laz,27.487000000000002,982.5738484325,1072.839416891168,630.0943559740493,9.085,574.4818652703375,4277.1128169680205,0.9158629268858931,0.2684624437629326,0.9288351795904666,4.800000000000002,0,0.03277913195328701,0.42511005202459345,0.19874849929057373
00604.laz,28.61,468.9658639776665,557.3647344825004,437.6539932919603,8.089,360.05513136411327,1995.770709542118,0.8413985223035145,0.2131535195806883,0.9981114258734656,6.000000000000003,0,0.04470464872422231,0.7061237329605035,0.23362460678084587
00605.laz,27.19,339.4883364774998,378.1754133746669,346.0792565947759,6.218,300.7037723105874,2244.4648767929384,0.897700708377784,0.17044751371969874,1.0,6.000000000000003,0,0.034093416697315186,0.7053843324751747,0.20080912100036777
00606.laz,29.229,727.6578301006665,764.0871161691667,519.2527866171956,8.661,479.22210338800915,3335.0439631872455,0.952323124814429,0.22324967979995203,0.991128010139417,5.400000000000002,0,0.03137295152074994,0.6614663519107735,0.16832597762496151
00607.laz,30.367,409.30069382899995,437.37419973116664,405.84727576402315,6.13,379.8492266541738,2137.7811440050054,0.9358135301089499,0.18647705626080688,1.0,2.1999999999999997,0,0.026532090756413235,0.6241413376362499,0.15795106530114927
00609.laz,26.424,421.0442517404999,464.3060529216669,405.3990970128898,8.111,359.64390799372643,3017.8247048138055,0.9068248175768113,0.2034204355169632,1.0,4.600000000000001,0,0.03792007266121707,0.6433091129276417,0.19875870420829547
00610.laz,29.2,274.5593213813333,286.32005210566643,312.4017945777945,5.971,297.60233268731974,3013.356164383562,0.9589245299522619,0.17894502622950106,0.9993169398907104,1.7999999999999998,0,0.04102739726027397,0.7943150684931507,0.24679794520547946
00611.laz,31.439,532.3748569645003,592.7505430341665,479.7271415252502,7.705,418.43358938215044,3619.199083940329,0.8981431788141169,0.21746566364286693,1.0,6.000000000000003,0,0.017398772225579694,0.6001463150863577,0.10094150577308438
00612.laz,31.0,509.40529161016656,555.6035099738336,451.08183865325896,7.123,411.194634314971,1749.516129032258,0.9168503842500153,0.19637493605594536,1.0,2.6,0,0.027451612903225807,0.5987935483870968,0.17887096774193548
00613.laz,28.847,698.5718797825009,711.4516501613333,503.7908199888591,7.918,485.94687092414273,4483.41248656706,0.9818964923675253,0.18874622165367916,1.0,3.400000000000001,0,0.01951676084168198,0.591153326169099,0.12178042777411861
00614.laz,31.171,722.0589357883329,861.9065275051672,583.5826821965325,9.142,490.886647419782,5776.875942382343,0.837746220438044,0.2371000961438426,0.9994204578383077,6.400000000000003,0,0.033396426165345994,0.6517596483911328,0.23797760739148568
00615.laz,29.695,517.5931456201669,527.2126855245,428.62566869773957,6.981,417.54147464312786,2834.5512712577874,0.9817539672916575,0.19786589317871647,1.0,1.7999999999999998,0,0.023876073413032495,0.6591682101363866,0.13938373463546053
00616.laz,30.423000000000002,705.3222475833339,745.1818896951667,518.3678335017589,9.02,473.6137948320281,4861.815074121552,0.9465101840731285,0.21663310791877619,0.9995386389850057,5.8000000000000025,0,0.02080662656542747,0.6107878907405582,0.13000032869868192
00617.laz,25.974,604.176048048501,608.0959100978336,456.5040160881461,8.223,449.69150315329,4613.613613613614,0.9935538753274925,0.18295925560815904,0.9996019108280255,1.5999999999999999,0,0.026295526295526297,0.4078848078848077,0.09821359821359822
00618.laz,28.074,539.8365157655006,679.0701585863335,487.9950583810155,7.758,381.5941966326602,1894.315024577901,0.7949642742206711,0.2149262315642034,0.9972144846796658,7.800000000000004,0,0.04598560946071097,0.6624991094963311,0.22212723516420885
00619.laz,31.877,872.3171671401667,912.9299782988335,600.2754406037939,8.496,558.139365208484,2252.1253568403554,0.9555137720043488,0.22716369936900277,0.9948253557567918,5.400000000000002,0,0.02879819305455344,0.5737992910248769,0.1582959500580356
00620.laz,34.885,854.5736391975001,858.7125938323334,593.5769216576977,9.227,588.0726845203158,3886.885480865702,0.995180046659894,0.2112294837011383,0.9658897100625355,1.2,0,0.015049448186899815,0.5392862261717071,0.07888777411494913
00621.laz,27.291,295.27408116766685,345.7032299688336,337.76535000118906,6.667,283.61891999001546,1895.0936206075262,0.8541258963483993,0.16375867171963288,0.996199782844734,5.400000000000002,0,0.020995932725074204,0.5832325675130995,0.12432670111025614
00622.laz,32.053,431.59321173300003,702.7408754268332,524.8910993759856,8.605,321.5099553518635,2684.7096995601037,0.6141569770946615,0.2776692049456996,0.9840764331210191,14.79999999999998,0,0.027017751848500922,0.7507565594484137,0.17240195925498394
00623.laz,31.929000000000002,458.6769045416669,763.5152043519996,605.3609220716645,9.904,349.9543609535792,2500.548091077077,0.6007436419435144,0.3062243203158503,0.9898089171974522,17.39999999999997,0,0.023771493000093957,0.6010523348679883,0.1836261705659432
00624.laz,36.898,1941.2711699681663,2292.994684026,1068.1795438751878,14.831,897.5831196542958,4934.522196325003,0.8466095379513555,0.40601107135367265,0.934728724869182,9.2,0,0.02303647894194807,0.6326088134858256,0.17082226678952786
00625.laz,35.939,558.9130566021673,945.8713860908334,662.5584106264085,9.723,376.3690056025069,3637.9420685049668,0.5908975203405658,0.31207852817710374,0.979818780889621,19.599999999999962,0,0.02865967333537383,0.7616795125073041,0.2023428587328529
00626.laz,38.045,798.8403580928335,1325.4972038999995,811.7875252029723,10.971,475.6631790881031,4196.7144171376,0.6026722317802046,0.3245443701813021,0.9905511811023622,19.199999999999964,0,0.02762518070705743,0.7599868576685507,0.209409909317913
00627.laz,40.236000000000004,1470.1226395359993,1865.9060346410001,977.3776057300415,13.032,741.7979055081015,8793.642509195744,0.7878867489802885,0.41025009855321937,0.9546841524378368,13.599999999999984,0,0.00932001192961527,0.47996818769261357,0.05485137687642906
00629.laz,36.528,455.3799319605,853.7144177544998,626.1697518434169,10.668000000000001,331.5950683108123,6001.341436706089,0.5334101456998613,0.28373635017727555,0.9618290877930981,20.799999999999958,0,0.012319316688567675,0.5353263250109503,0.047087166009636444
00630.laz,36.107,567.8561624703332,967.5017317326669,645.3015692679018,10.096,378.1737867946402,2886.6978702190713,0.5869303835284907,0.30266711051252576,0.8986409966024915,18.399999999999967,0,0.03603179438889966,0.7515440219348049,0.22092669011549007
00631.laz,29.79,661.8251445866671,673.1412662364996,511.4678180185956,7.947,496.94248227026327,10335.750251762336,0.9831890834547993,0.24067369269451458,1.0,1.7999999999999998,0,0.007351460221550856,0.19036589459550185,0.045854313528029544
00632.laz,32.365,551.1535127960001,686.4586383344998,547.0658470057137,8.798,438.8081562533634,1937.617797002935,0.802893986640215,0.2424177325395048,1.0,6.400000000000003,0,0.02583037231577321,0.5232504248416499,0.1612544415263402
00633.laz,33.566,802.8746873325001,956.3930708098336,636.5357850156465,9.42,535.9575848154936,1568.2535899422032,0.8394819157908154,0.2437712783075057,1.0,6.200000000000003,0,0.021539653220520764,0.42016028123696586,0.15241613537508195
00634.laz,30.192,500.062057865,671.3711826476666,517.7869120943069,9.462,383.6511382611686,2011.161897191309,0.7448369408602259,0.24030744624243472,1.0,9.2,0,0.025238473767885534,0.4808558558558559,0.15659777424483307
00635.laz,28.474,459.02050522500025,544.4820238126667,458.90265605336714,7.965,397.6463414766854,2844.559949427548,0.8430406976721968,0.27940073803548787,0.9543605964753727,2.8000000000000003,0,0.004706047622392358,0.3819273723396783,0.09984547306314533
00636.laz,33.763,1161.928068301833,1379.4678073543337,755.9082656492154,11.451,636.0047800074425,2935.9654059177205,0.8423016920781082,0.244117080811619,1.0,6.800000000000003,0,0.03278737079051032,0.6904895891952729,0.19562835056126532
00637.laz,31.565,644.3471471051668,845.2436387280001,592.4799455751165,9.837,440.37216843386636,3257.151908759702,0.7623212025290593,0.2930750794407635,0.9952038369304557,10.999999999999993,0,0.02901948360525899,0.5341644226199908,0.17475051481070805
00638.laz,33.578,848.1657263830001,930.2980457551666,629.2462335169772,9.233,558.5407885608996,3482.5183155637615,0.9117139719395027,0.2981727245170583,0.9979953224189776,6.600000000000003,0,0.01649889808803383,0.4178182143069867,0.12293763773899577
00639.laz,33.842,757.5518698265,878.5348533603335,618.4058986773632,9.579,531.0547864987263,3289.5218958690384,0.8622900581905406,0.2288790476466575,1.0,5.200000000000002,0,0.006057561609833935,0.3380030731044264,0.07721174871461498
00640.laz,25.560000000000002,237.9708095953334,286.12537570166666,316.2984269659077,7.079,257.64982224674634,2086.071987480438,0.8317011695022031,0.217053960570188,0.9985141158989599,5.600000000000002,0,0.055438184663536776,0.6154929577464788,0.26044600938967133
00641.laz,30.544,705.4912097178338,833.6810211066672,573.6965823714203,9.776,484.47326842664893,4608.171817705605,0.8462363804100179,0.2362589328930679,0.9990315707921751,5.8000000000000025,0,0.009821896280775275,0.4513488737558931,0.08600707176532216
00642.laz,34.36,668.1613221155002,755.3230099913335,581.0417018151511,9.571,502.70932437650225,9474.214202561117,0.8846034256564839,0.25005513113219513,1.0,6.000000000000003,0,0.010273573923166471,0.22258440046565775,0.04086146682188592
00643.laz,33.787,840.0631389143333,983.6249348663342,647.2883209073011,10.172,552.6904551637905,3415.6332317163406,0.8540482343795913,0.23417585894975518,0.9994900560938297,6.600000000000003,0,0.027702962677953063,0.6271346967768668,0.2038505934235061
00644.laz,28.121000000000002,270.2580765205002,339.3045640159999,357.66149555303264,7.239,287.150243457103,3351.6944632125455,0.796505868714917,0.2398784529321986,1.0,6.000000000000003,0,0.02894633903488496,0.4858219835709968,0.17662956509370223
00645.laz,30.732,605.9152712124995,716.9851228228334,543.8668217993368,9.897,451.72554732849306,2770.629962254328,0.8450876481606171,0.2539479628396862,0.9944077275038129,6.200000000000003,0,0.024326434986333478,0.488806455811532,0.1491930235585058
00646.laz,29.995,542.4930816550001,599.8640215424997,468.5860332496014,9.455,418.0693783038669,4027.0378396399396,0.9043600919088711,0.17754146237549204,0.9992761491132827,5.600000000000002,0,0.029071511918653106,0.7181196866144357,0.19403233872312053
00647.laz,31.933,560.4199759228335,715.4199174791665,549.0469642889668,8.808,433.4337271589339,2757.8680362007954,0.7833441063501747,0.22277440967868029,0.9989112683723462,7.400000000000004,0,0.030563993361099804,0.5123853067359785,0.17070115554442114
00648.laz,32.631,1188.6054921361663,1380.7946114460008,795.0794379926492,14.363,680.7361508508898,2704.912506512212,0.8608126670565657,0.2402378501547765,0.999438832772166,6.400000000000003,0,0.030277956544390302,0.5296313321687964,0.17143207379485767
00649.laz,30.753,742.705041492,832.8858081304999,572.7547376613904,8.759,503.59110978161306,4698.858647936787,0.8917249330482409,0.28811007155716456,0.9996172248803827,5.000000000000002,0,0.009072285630670179,0.3385685949338276,0.08191070789841642
00650.laz,33.686,1251.2959538144992,1299.7855031103338,753.5066035950014,11.011000000000001,723.6796899401267,2694.234993765956,0.9626941913263372,0.26255296556865027,0.9934872705743043,1.0,0,0.03345603514813276,0.5999910942231196,0.19033129489995845
00651.laz,26.769000000000002,436.6887903796665,531.5051496941662,424.1190770892261,8.503,344.86039747862486,3537.5247487765696,0.8216078256832354,0.2265857429899687,0.9992872416250891,6.600000000000003,0,0.0287646157869177,0.5877507564720384,0.1515932608614442
00652.laz,29.547,603.5464057573341,864.4715073918338,597.8812040918777,10.633000000000001,428.49911375390354,3383.2537990320507,0.6981680721650069,0.2415450593645178,0.9997044917257684,11.59999999999999,0,0.016380681625884182,0.4960232849358649,0.10420685687210209
00653.laz,35.12,1069.8990937055003,1194.4168073485,743.2021726768326,10.892,647.6373687404558,3259.4817767653763,0.8957501996983632,0.2727100128721408,0.9716959064327485,6.800000000000003,0,0.01136104783599089,0.3854726651480639,0.07619589977220957
00654.laz,28.496000000000002,834.5181832516671,940.9180158656668,619.2462532170251,10.297,531.931888388057,3868.0867490174055,0.886919124918541,0.2162583371053647,1.0,5.8000000000000025,0,0.008106400898371701,0.3570887142055027,0.07713363279056709
00655.laz,24.744,449.7538972598337,568.7642496461663,454.3173286147343,10.533,368.5093626951947,3980.3184610410603,0.790756271231235,0.268141948906849,0.9935587761674718,6.200000000000003,0,0.012407048173294535,0.6074199806013579,0.12451503394762367
00656.laz,27.028000000000002,375.9984515349999,384.7020468131665,366.5031974966512,7.086,354.14109864707245,3891.889891963889,0.9773757500115575,0.17548290409339923,1.0,1.5999999999999999,0,0.00950865768832322,0.2859997040106556,0.06430368506733757
00657.laz,33.748,813.3280224693335,1000.1225408044999,653.4813150915796,9.374,530.1936318276415,2704.7232428588363,0.8132283688107773,0.2800469934340047,0.9994614970382337,6.600000000000003,0,0.02094938959345739,0.5914128244636719,0.15962427403105373
00658.laz,33.985,937.5523273051667,1076.0752815454996,677.1632107460839,10.074,582.8630666563596,2862.0273650139766,0.8712702014292336,0.27495567593037057,0.9894837476099426,6.000000000000003,0,0.023981168162424602,0.5693099897013388,0.15392084743269088
00659.laz,36.353,1182.6262080949996,1357.725921467666,771.9790607937772,10.476,662.1860154847586,3807.0860726762576,0.8710345655157057,0.24654378200205093,0.9998146088246199,6.800000000000003,0,0.008802574753115286,0.314609523285561,0.06987043710285258
00660.laz,32.454,731.0924305460002,1008.7562209783339,685.9084636697,9.685,494.05574990355376,2400.813459049732,0.7247463909932136,0.22296328678149557,0.9985294117647059,5.600000000000002,0,0.017994700191039624,0.4362020089973501,0.12676403524989216
00661.laz,27.861,584.4670248653335,678.9691926018337,512.8074438119795,9.144,438.45292703894535,2109.938623882847,0.8608152346730717,0.2421311160351719,0.9968963376784605,5.400000000000002,0,0.02376081260543412,0.5851979469509346,0.13947812354186856
00662.laz,31.745,407.4669131568333,450.0775667994999,424.00741306961595,7.572,376.28153832648655,2662.529532209797,0.9053259775961046,0.1946332180397306,1.0,5.000000000000002,0,0.010584343991179714,0.3372090092928028,0.06835722160970231
00663.laz,33.541000000000004,710.5325082053338,748.019446970834,557.4503929899369,9.076,524.1621652637335,2921.469246593721,0.9498850746229839,0.2588854367167351,0.9902708388114646,2.4,0,0.009719447839957067,0.3019051310336602,0.07319400137145582
00664.laz,33.4,587.4065686936664,738.2746978963332,569.0471194156241,9.693,447.0927987664186,1681.736526946108,0.7956477045298234,0.12463129307277061,1.0,10.599999999999994,0,0.023353293413173656,0.5069461077844312,0.1602245508982036
00665.laz,29.565,442.34111834416666,509.22749618683326,445.29843941643975,7.192,378.7968807320665,1927.4141721630306,0.8686512838691525,0.2067604168140165,0.9993201903467029,6.000000000000003,0,0.02526636225266362,0.420994419076611,0.14178927786233722
00666.laz,29.61,475.1509275220004,552.7641523000002,452.20623362751274,7.671,379.70774172698475,2651.469098277609,0.8595907052672312,0.252226880203756,0.9965277777777778,7.200000000000004,0,0.028973319824383673,0.45005403579871683,0.16837217156366094
00667.laz,34.702,1084.33306327,1325.6625670378323,751.7207768817347,11.083,605.1877098681628,9542.014869459974,0.8179555568902586,0.31224220596315894,0.9995632234112252,8.200000000000003,0,0.01749178721687511,0.6082358365512074,0.1154688490576912
00668.laz,28.538,1023.3445635258337,1116.8028483836656,677.5913476733647,10.194,607.9999436650364,1764.9449856331908,0.9163162191132544,0.27660302324213676,0.9991181657848325,5.600000000000002,0,0.021585254748055224,0.5609713364636625,0.1530590791225734
00669.laz,34.367,766.4829936683332,822.4037481965,591.3874935548915,10.241,538.2396598925748,2685.6868507579948,0.93200328348357,0.17945705899863412,0.9986019572598362,5.400000000000002,0,0.010882532662146827,0.245275991503477,0.053481537521459545
00670.laz,33.426,625.5919416906668,723.4686961899996,584.7997278105914,8.997,510.27983923904935,1544.6059953329743,0.8647118320187441,0.27865465230471587,0.9938128383604021,6.000000000000003,0,0.022976126368695025,0.5961257703584036,0.1351642434033387
00671.laz,28.199,856.6119689838338,893.0407577199995,585.9358461984647,10.834,559.6808233931588,1970.10532288379,0.9592081454051758,0.2170581074623037,0.9945684972842487,1.7999999999999998,0,0.02000070924500869,0.4059009184722862,0.12738040356040994
00672.laz,29.494,411.9811257088332,507.35658634916655,460.9634788989701,7.69,362.6097819295792,2731.4708076218894,0.8120149354389277,0.26242391074117793,0.966682091624248,7.200000000000004,0,0.02878551569810809,0.41160914084220523,0.1453855021360277
00673.laz,33.839,959.5142568156665,1011.9719077498346,666.1302479853616,10.536,610.2999156308081,7344.691036969178,0.9481629375949674,0.26037601207729727,0.9872121174498727,5.8000000000000025,0,0.010549957150033984,0.28536304264310397,0.046839445610094864
00674.laz,31.146,657.446126550333,779.485487262,548.3690892769815,8.989,458.7714275188173,2471.778077441726,0.8434360065633304,0.19188793871693663,0.996996996996997,6.200000000000003,0,0.027355037565016373,0.7108778013228023,0.1632151801194375
00675.laz,28.375,270.43211638549985,294.51330141566666,324.64706118833016,5.719,284.28823111116475,2543.224669603524,0.9182339645971392,0.17615737496113038,0.9974463738508682,6.400000000000003,0,0.02639647577092511,0.4191013215859031,0.1468898678414097
00676.laz,30.409,634.647242465833,709.6540986999995,528.9777810885673,9.521,464.1341430934998,3484.4947219573155,0.8943050475272812,0.21214547081450386,0.9994242947610823,6.400000000000003,0,0.01864579565260285,0.4869315005426027,0.11108553388799369
00677.laz,30.386,845.8188831698329,878.8440289091664,596.3160849523721,9.127,571.2712311585042,5922.2339235174095,0.9624220627859021,0.3112218642235054,0.9872282608695652,1.4,0,0.011847561376949912,0.3995590074376358,0.07723951819917067
00678.laz,29.178,529.7396242121669,605.9354729634997,478.9035597055083,9.303,409.9523997210683,2267.838782644458,0.8742508861897862,0.1950105831670017,1.0,6.200000000000003,0,0.03166769483857701,0.5335184042771951,0.17804510247446706
00679.laz,31.221,1010.6523292645004,1085.3121093711657,671.8898344851831,12.205,615.9017631621798,2408.8914512667757,0.9312089310881057,0.29176346098833594,0.9904171364148816,5.600000000000002,0,0.02703308670446174,0.6432625476442149,0.15005925498862946
00680.laz,34.677,777.448931421166,848.4028592954998,587.4030193346019,9.406,521.7424963956493,2555.469042881449,0.9163676464583668,0.3001588581405652,0.9953325554259043,6.200000000000003,0,0.01929232632580673,0.36878911093808575,0.1069585027539868
00681.laz,25.756,398.97247732649964,472.5258631325,413.07601288832706,7.505,333.54382367310785,2832.1556142258114,0.8443399789412682,0.24662544563223354,0.9988655700510494,7.600000000000004,0,0.03199254542630844,0.620399130299736,0.19343065693430658
00682.laz,23.32,469.9335926108336,492.06332704683325,396.88358679819225,8.427,373.6607819618853,3647.5128644939964,0.9550266536447383,0.1917813593353425,0.9688236835210898,2.1999999999999997,0,0.006518010291595197,0.3872341337907383,0.07928816466552316
00683.laz,31.150000000000002,454.04692573016683,459.12806685850006,420.90022230730943,7.806,411.2954496320439,3083.30658105939,0.9889330635717829,0.16424059156751444,0.9990432147982777,1.7999999999999998,0,0.010818619582664526,0.19338683788121988,0.04815409309791332
00684.laz,30.634,735.4899659363333,801.4387422716671,576.0046770076075,10.02,520.4159884334647,3090.6835542208005,0.9177120185774861,0.2241929005218957,0.9721677773422187,5.400000000000002,0,0.023895018606776782,0.49337990468107373,0.13850623490239605
00685.laz,35.281,485.00499567766684,566.4988756603329,497.0879936029497,10.388,422.7460097997409,2060.6842209687934,0.8561446748015631,0.19969354761025906,1.0,6.400000000000003,0,0.023893880558941073,0.5513222414330664,0.14038717723420538
00686.laz,34.293,916.849584823667,1008.7717229874995,641.7042834859988,10.011000000000001,571.8629114710429,3407.867494824017,0.9088771660930353,0.28076735499262667,0.9973149213655543,5.600000000000002,0,0.02566121365876418,0.6381477269413584,0.16233633686175022
00687.laz,32.972,1256.497361183667,1330.306522336667,769.5415037675162,12.286,729.5042392020212,1960.4512920053378,0.9445171771214388,0.268834071711043,0.9882139619220308,1.4,0,0.03484774960572607,0.645517408710421,0.2443891786970763
00688.laz,28.581,546.6315665281675,673.3956397333338,502.95312309173164,8.575000000000001,408.0790286253145,3234.5614219236554,0.8117539441518136,0.24857016250246758,0.9985301322880941,5.600000000000002,0,0.02099296735593576,0.6468633007942339,0.16322032119240054
00690.laz,32.714,1046.0139783943337,1109.5307739998334,671.6715797948211,10.196,635.2785758693042,2809.469951702635,0.9427534620094195,0.2524411010557214,0.9949937421777222,1.2,0,0.04089992052332335,0.6322675307207923,0.21018524179250475
00691.laz,29.877,923.0721698556665,1080.418287210833,655.756909479641,10.413,547.8151650231899,2895.4379623121467,0.85436555525049,0.2475733402315102,0.9914268218003675,7.400000000000004,0,0.03624861933929109,0.6475014224989125,0.20072296415302743
00692.laz,27.903000000000002,776.1972692765004,830.2817040823331,545.9565427053365,10.236,506.01259752309664,2650.324337884815,0.9348601389866714,0.22549460430017704,1.0,3.2000000000000006,0,0.026412930509264233,0.6946923269899293,0.1569365301222091
00693.laz,30.538,760.6655473380007,774.5862680113337,540.8477373289446,9.94,527.0403951473639,3259.054293011985,0.9820281855640522,0.24062928857534996,0.9899817850637522,1.4,0,0.032254895539982974,0.654057240159801,0.19605082192677975
00695.laz,33.807,736.0279474548338,1067.396463394,686.1685054229763,9.786,465.4477788009971,2241.54760848345,0.6895544183409472,0.2646094423922116,0.9241610738255034,12.999999999999986,0,0.02889934037329547,0.6307569438282012,0.19572869524063063
00696.laz,31.734,607.2045499648333,776.9812546471669,553.3713380504132,9.601,428.7965953934044,2445.578874393395,0.7814918909987982,0.27291726842684644,0.9980787704130644,7.200000000000004,0,0.023917564757042917,0.5471198084073865,0.14463981849120816
00697.laz,32.015,211.4740266233332,267.9168607251666,343.89400651080757,4.708,275.109763557599,1800.3123535842574,0.7893270548592559,0.28338392548990593,0.9983050847457627,5.200000000000002,0,0.015055442761205684,0.3517226300171795,0.1053880993284398
00698.laz,25.934,249.99278807866656,333.40208734349983,333.7356347315279,6.399,251.64051129135,3011.5678260198965,0.7498237040762803,0.28835235686594235,0.9680851063829787,7.600000000000004,0,0.024986504202976788,0.5239029844991134,0.17799028302614325
00699.laz,34.211,680.5653824179998,774.7419682663334,574.2916799079989,9.395,490.872990545462,2901.4644412615826,0.8784413524685183,0.29059009810376785,0.9446428571428571,7.200000000000004,0,0.024962731285259127,0.5495279296132826,0.1461810528777294
00700.laz,32.082,1116.9807908115004,1379.3219458700014,761.4285603554489,12.013,614.4220206630363,3086.7464621906365,0.8098042622724817,0.3506129234415088,0.9288537549407114,8.000000000000004,0,0.02365812605199177,0.5696964029673961,0.17536313197431583
00701.laz,30.51,710.7021359763334,1100.9923226810004,655.3947230996523,11.784,421.09845061473465,2872.5991478203864,0.6455105283983447,0.2997561018035098,0.9955629506378258,14.999999999999979,0,0.031923959357587676,0.6693149786955097,0.219960668633235
00702.laz,29.102,829.5981566488335,1073.0361839440004,655.1091627018635,10.667,504.97157001958476,10277.850319565665,0.7731315766068598,0.4086615582562308,0.9349796103307657,8.200000000000003,0,0.004948113531716034,0.5214761872036286,0.05948044807916982
00703.laz,27.309,1242.7430143811673,1429.483308092334,764.7639910728473,13.758000000000001,676.2183816551379,3622.35892929071,0.8693651806537186,0.34658696840539793,0.9742990654205608,4.000000000000001,0,0.023618587278919037,0.8136877952323409,0.19824966128382582
00704.laz,35.686,1846.9330792841672,2032.7141500401667,963.6873086300877,13.530000000000001,865.4529903586731,2491.677408507538,0.9086044288360327,0.4417036632837923,0.9939969984992496,6.200000000000003,0,0.041388779913691644,0.6414644398363505,0.21047469595919968
00705.laz,34.218,1576.0192125045003,1651.973465967834,846.9305776548111,11.866,805.4396052793594,5729.499094044069,0.9540221105071838,0.363651320296335,0.913664497698778,1.9999999999999998,0,0.013443217020281723,0.6278274592319831,0.11391665205447425
00706.laz,37.873,1298.2553037558337,1456.9947511831672,808.0370829660642,10.311,719.5475109904055,4019.3277532807015,0.8910500897148548,0.35499324641905733,0.987031294051311,5.600000000000002,0,0.022549045494151508,0.5046339080611518,0.14242336228975788
00709.laz,30.433,1126.4675318663328,1309.7969825285002,755.7591540700366,10.951,669.3942371797148,5168.172707258568,0.8600321629171426,0.24480394271758674,0.9692923898531375,1.5999999999999999,0,0.013406499523543523,0.5081983373311866,0.09345118785528866
00710.laz,31.236,738.1593215246668,953.9091714695004,622.9611703885271,9.396,477.74053542723317,3480.5993084902034,0.7738255838210778,0.2553926932279668,0.8708860759493671,7.400000000000004,0,0.010628761685234986,0.6475220898962735,0.16617044435907286
00712.laz,21.696,52.46700924933334,57.39011807666673,128.18498150006542,3.4579999999999997,118.32735851509148,4734.144542772861,0.9142167851831795,0.08631475876789421,0.9656346749226006,1.0,0,0.025857300884955754,0.6625645280235988,0.16316371681415928
00713.laz,25.629,423.1895684236668,437.03320885849996,389.480957035411,7.728,377.3836632934702,20907.526629989465,0.9683235961152888,0.17171686198683628,0.584634681718407,1.0,0,0.03289242654805103,0.7230481095633852,0.17125131686761091
00714.laz,23.785,158.07027029666673,173.52696283416674,234.66449648328998,6.026,204.5924999679019,10126.17195711583,0.9109262774784378,0.14139347123981857,0.9405094978648211,4.400000000000001,0,0.039058229976876184,0.7517342863149044,0.2126550346857263
00715.laz,21.255,110.37172440333337,124.13174203733337,188.0407148209579,7.814000000000001,169.7340886785027,8099.03552105387,0.8891498869816747,0.1194408284499139,0.7642409375851731,1.0,0,0.03020465772759351,0.6756527875793932,0.1352152434721242
00716.laz,25.034,232.27003318233338,274.55983903,286.4692334244732,6.102,245.7295500607337,6429.2162658784055,0.8459723534327765,0.1367650511803319,0.9984901862103673,3.800000000000001,0,0.019213869137972357,0.643005512502996,0.14612127506591036
00717.laz,25.343,393.01034439983346,409.537467818,371.72267272004643,7.79,357.3366655919127,24965.3553249418,0.9596444166483169,0.18292173669935846,0.5747483300404553,1.0,0,0.029002091307264333,0.6541845874600482,0.14441857712188771
00718.laz,22.503,107.17003571866661,224.55117074983332,259.9661804720282,5.748,126.22812425856624,14137.137270586143,0.47726331312724257,0.16866070949642362,0.9908130000987849,12.999999999999986,0,0.02630760343065369,0.7959827578545082,0.15651246500466606
00719.laz,26.75,108.5925980078333,203.78906674416658,254.96850636558835,6.469,138.64998550651913,6467.85046728972,0.5328676348675695,0.16546884767460682,0.967134184634708,13.199999999999985,0,0.03065420560747664,0.7674018691588784,0.17521495327102804
00726.laz,22.35,84.09276661783336,148.6343789053334,230.38132730669702,7.269,134.18039770024936,10966.621923937359,0.565769287275004,0.13693856353832815,0.9858084135833756,10.799999999999994,0,0.03225950782997763,0.6857718120805368,0.16814317673378076
00728.laz,18.017,179.48213729633335,189.8918327783333,216.462474489656,6.266,204.63841464506086,7153.3551645667985,0.945180920476177,0.09501716544026137,0.9189092213850018,1.2,0,0.060775933840261975,0.7179330632180718,0.3497252594771605
00729.laz,26.264,345.53357105500015,405.5294801588335,408.1488736043984,9.317,351.3146630826164,7464.628388668901,0.8520553694879721,0.1452181749833144,0.9728322390762961,3.800000000000001,0,0.03940755406640268,0.7381206213828815,0.2387298202863235
